food,fuel,clothes,alcohol,transport,other,total_expenditures,income,age,kids
54.67199832201004,14.841000437736511,30.73600098490715,13.872000500559807,22.86499947309494,33.01400154829025,100,170,34,yes
45.923999547958374,8.795999586582184,12.551999688148499,0.5999999865889549,16.655999422073364,35.47200322151184,70,120,23,yes
38.670000433921814,15.620000660419464,0.32999999821186066,2.4399999529123306,25.949999690055847,16.990000009536743,100,100,47,yes
82.53000140190125,20.474999248981476,1.217999984510243,0,15.477000698447227,90.30000150203705,70,210,36,yes
53.7899985909462,19.17000040411949,6.285000219941139,11.250000447034836,27.765000611543655,31.74000084400177,110,150,44,no
28.49999964237213,10.050000250339508,6.6200003027915955,0,3.099999949336052,51.7300009727478,60,100,20,no
54.96399998664856,15.133999586105347,7.588000148534775,18.563999235630035,18.130000233650208,25.619999766349792,90,140,35,yes
24.68899965286255,17.031000405550003,11.235000342130661,3.674999885261059,0,13.36999997496605,70,70,23,no
44.849999845027924,15.69100022315979,14.416999965906143,12.11599975824356,16.327999383211136,26.598000824451447,60,130,29,no
52.57999897003174,18.379999697208405,0,1.7400000244379044,53.759998083114624,73.54000210762024,140,200,32,yes
42.624998688697815,5.841000117361546,8.755999878048897,13.38699959218502,22.39600047469139,16.9950008392334,80,110,35,yes
49.589000940322876,16.422000601887703,19.651999548077583,22.01500028371811,27.608001232147217,34.71399739384651,80,170,26,no
25.19200086593628,8.623999953269958,14.767999649047852,5.392000079154968,14.600000381469727,11.423999071121216,100,80,30,yes
24.499999582767487,6.831999868154526,40.445998311042786,7.994000241160393,14.182000160217285,46.04600131511688,140,140,30,no
41.23900145292282,10.428000316023827,17.709999829530716,3.1459999829530716,24.83799919486046,12.638999223709106,90,110,29,no
31.262999773025513,10.386999770998955,15.775999799370766,0.7820000173524022,13.107000216841698,98.68500113487244,190,170,49,no
74.32400166988373,21.65799930691719,96.7300009727478,7.4799999594688416,1.394000006839633,138.41399729251862,280,340,41,yes
54.01499807834625,8.514999821782112,24.726000130176544,5.980000011622906,14.482000097632408,22.28200137615204,100,130,47,yes
31.24800056219101,24.48000133037567,9.918000251054764,1.6650000214576721,0,22.68899917602539,80,90,24,no
51.138998568058014,13.431000337004662,5.686999969184399,0,1.4300000295042992,38.31300109624863,90,110,51,no
33.9220005273819,10.961999893188477,20.92999964952469,2.5620000809431076,39.6340012550354,31.98999911546707,110,140,35,yes
39.77100133895874,10.062000006437302,9.539999887347221,0,5.796000212430954,24.83099788427353,60,90,47,no
53.10000032186508,6.045000068843365,15.17999991774559,22.32000008225441,14.519999921321869,38.83499801158905,130,150,29,no
49.521999061107635,9.603000283241272,2.7939999662339687,0,12.848000302910805,35.23300141096115,100,110,29,yes
43.65399897098541,11.505000069737434,34.28100109100342,4.003999978303909,1.5729999914765358,34.983001351356506,80,130,38,yes
52.065998911857605,17.33200028538704,2.1699999645352364,3.6959999799728394,23.85599911212921,40.880003571510315,90,140,38,yes
45.25499939918518,10.192000418901443,0.343000004068017,6.3349997997283936,1.2250000052154064,6.650000438094139,40,70,32,yes
46.95300221443176,13.508999347686768,13.419000506401062,0,1.0800000093877316,15.038998425006866,50,90,29,yes
46.605000495910645,12.336999624967575,10.842000469565392,0,3.9390000887215137,56.27699762582779,70,130,34,yes
41.55000150203705,15.855000168085098,1.4700000174343586,37.87499964237213,17.549999803304672,35.69999858736992,90,150,26,yes
58.827999234199524,7.183000296354294,21.779999881982803,5.202999971807003,4.092000015079975,12.9140006005764,130,110,33,yes
39.872000217437744,10.983999967575073,1.1760000139474869,8.575999736785889,6.087999939918518,13.303999900817871,40,80,47,no
33.784000873565674,7.960000038146973,12.655999660491943,5.32800018787384,0.06399999838322401,20.207998752593994,90,80,28,yes
40.79699993133545,6.066000089049339,5.36399994045496,0,3.9149998873472214,33.85799914598465,130,90,25,no
37.81799912452698,5.345999971032143,3.7710001319646835,4.1850000992417336,16.99200063943863,21.88800036907196,70,90,28,yes
65.42999893426895,12.344999983906746,28.710000962018967,4.695000126957893,20.100000500679016,18.719999492168427,110,150,40,yes
56.528000831604004,14.495999813079834,3.1999999284744263,32.464001178741455,0.9759999811649323,52.33599662780762,80,160,24,no
42.81200021505356,45.47399938106537,20.393999367952347,43.05400103330612,10.142000392079353,58.12400043010712,360,220,41,no
52.49699950218201,12.086999416351318,1.953000035136938,2.987999953329563,3.987000100314617,16.488001495599747,60,90,33,no
75.76000094413757,18.700000643730164,45.87999880313873,7.739999890327454,29.919999837875366,21.99999988079071,90,200,32,yes
25.75799949467182,10.313999578356743,0.4590000060852617,7.532999776303768,206.22600674629211,19.709993675351143,310,270,36,no
20.033000111579895,11.491999849677086,29.61399957537651,4.315999932587147,4.95300006121397,59.59200143814087,170,130,52,no
47.19599962234497,5.004000216722488,16.71600043773651,8.148000240325928,31.17599844932556,11.760000586509705,210,120,38,no
39.76700097322464,25.103000700473785,1.8719999678432941,4.9139998853206635,40.88500052690506,17.45899721980095,70,130,30,no
31.270000338554382,9.449999779462814,4.509999975562096,0.8700000122189522,35.87999939918518,18.02000105381012,100,100,46,yes
31.023999452590942,18.081000447273254,0,0,0,20.895000100135803,40,70,29,no
43.60000133514404,13.43999981880188,1.3439999520778656,4.088000059127808,0,17.527998685836792,40,80,28,no
47.24000096321106,7.2200000286102295,3.060000017285347,0,25.15999972820282,17.319999635219574,50,100,59,no
48.39999973773956,11.21999979019165,0.41800000704824924,23.826000094413757,15.003999918699265,11.132000759243965,90,110,39,no
73.87600302696228,13.271000161767006,49.63400050997734,17.801999747753143,33.57999950647354,41.836998760700226,120,230,44,yes
43.361999690532684,9.327999725937843,15.069999396800995,6.347000077366829,12.682999968528748,23.2100011408329,70,110,34,yes
21.161999702453613,4.133999794721603,4.3019999563694,0.13199999928474426,12.744000256061554,17.52600073814392,70,60,37,yes
101.01600408554077,67.46399939060211,30.02400130033493,0.9720000252127647,10.152000188827515,150.3719973564148,140,360,35,yes
74.95800197124481,7.189000137150288,5.797999836504459,16.49700030684471,12.505999580025673,13.051998168230057,80,130,26,yes
40.63399940729141,25.321999192237854,0,6.7979999259114265,3.5860000550746918,33.660002648830414,70,110,30,yes
33.62700045108795,16.147999614477158,18.479999750852585,17.16000035405159,10.097999647259712,14.48700100183487,100,110,34,no
51.58799886703491,14.939999878406525,0,11.208000183105469,23.292000889778137,18.97200107574463,60,120,36,no
32.18600124120712,4.351000040769577,16.264000684022903,12.996000573039055,85.87999850511551,38.323000371456146,230,190,36,yes
37.380000948905945,7.779999822378159,6.74000009894371,8.410000056028366,21.90999984741211,17.77999997138977,70,100,32,yes
67.12500005960464,23.57500046491623,75.90000331401825,5.1750000566244125,35.52500158548355,42.699992656707764,120,250,40,yes
41.80500090122223,10.539000034332275,8.864999860525131,0.11700000031851232,5.706000030040741,22.9679998755455,70,90,53,no
46.47599816322327,9.053999707102776,10.548000186681747,2.3580000177025795,3.320999890565872,18.243001699447632,70,90,30,yes
27.416000366210938,5.799999833106995,0.24000000208616257,18.447999954223633,1.048000007867813,27.047998905181885,80,80,32,no
33.76800000667572,15.637999773025513,2.5760000571608543,5.7259999215602875,21.05599969625473,61.2360018491745,160,140,45,no
47.37199991941452,19.799000024795532,5.928000099956989,10.100999549031258,28.990000635385513,17.80999928712845,70,130,30,yes
33.273001313209534,7.065000236034393,6.237000301480293,8.280000016093254,5.048999972641468,30.095997154712677,60,90,26,yes
65.17799884080887,9.469000063836575,24.19099912047386,40.44300064444542,0.7820000173524022,29.93700012564659,80,170,25,yes
64.84799861907959,15.936000347137451,3.407999873161316,7.423999905586243,41.10400199890137,27.279999256134033,110,160,32,yes
20.69900095462799,4.452000260353088,2.540999986231327,0.7140000257641077,26.94999933242798,14.643999636173248,90,70,30,yes
69.04999911785126,19.474999979138374,25.849999859929085,33.70000049471855,41.67500138282776,60.24999916553497,130,250,32,no
35.712000131607056,9.599999785423279,9.059999585151672,4.968000054359436,26.55600070953369,34.10400152206421,90,120,32,yes
45.71600019931793,7.6009999960660934,0,1.6939999908208847,29.601001143455505,25.387998670339584,90,110,25,yes
28.116001188755035,5.1659999415278435,16.703999787569046,12.797999382019043,7.26300023496151,19.95299980044365,90,90,29,no
17.239999771118164,9.111999869346619,0.19600000232458115,5.184000134468079,1.0840000212192535,7.184000015258789,70,40,24,yes
61.86599850654602,12.312000542879105,43.11000019311905,11.951999813318253,28.74600112438202,22.013999819755554,130,180,57,no
40.41999876499176,5.4499998688697815,27.27999985218048,7.410000264644623,2.800000086426735,16.64000153541565,90,100,34,yes
45.419999957084656,15.940000116825104,6.129999831318855,5.779999867081642,2.2199999541044235,24.51000064611435,60,100,27,no
28.943999111652374,7.308000326156616,7.767000049352646,7.26300023496151,14.40899983048439,24.30899977684021,70,90,33,yes
55.15399932861328,16.577000319957733,12.85899966955185,0,12.660999596118927,12.74900108575821,50,110,30,yes
39.80799913406372,7.7920001745224,62.92799949645996,24.479999542236328,7.616000175476074,17.37600088119507,110,160,50,no
54.395999908447266,19.58400070667267,5.435999929904938,0,6.035999804735184,34.54800009727478,70,120,42,no
70.56000232696533,10.848000049591064,64.06400203704834,9.1839998960495,16.25599980354309,149.08799171447754,160,320,35,no
26.988000869750977,11.459999978542328,19.356000423431396,21.39599919319153,24.72000002861023,16.080000400543213,70,120,30,yes
33.889999985694885,14.599999785423279,6.159999966621399,11.150000244379044,10.620000213384628,23.579999804496765,90,100,27,no
24.336000680923462,10.536000430583954,4.97999981045723,12.42000013589859,2.3999999463558197,5.327998995780945,50,60,21,no
39.80000019073486,2.6000000536441803,6.2300000339746475,9.430000185966492,1.1099999770522118,40.829998254776,60,100,19,no
36.06000065803528,4.212000221014023,0.3240000084042549,0,3.125999942421913,16.27799928188324,40,60,37,no
33.640000224113464,5.869999900460243,17.44000017642975,6.350000202655792,8.209999650716782,28.49000096321106,70,100,31,yes
30.703999996185303,16.42400026321411,10.759999752044678,0,1.3199999928474426,20.79200029373169,50,80,31,no
55.005998611450195,22.861998975276947,6.90200001001358,8.148000240325928,21.433999836444855,25.648002326488495,70,140,28,no
80.27400106191635,9.333000294864178,9.843000061810017,8.211000300943851,26.537000834941864,35.80199807882309,70,170,21,no
48.27199935913086,23.392000198364258,8.71999979019165,15.808000564575195,3.0399999022483826,60.767998695373535,80,160,41,no
37.79999911785126,6.7100003361701965,21.060000360012054,13.56000006198883,2.239999920129776,18.630000948905945,80,100,28,yes
34.769999980926514,18.73999983072281,11.140000075101852,11.630000174045563,9.730000048875809,13.989999890327454,70,100,32,yes
32.66099900007248,11.465999633073807,16.631999909877777,8.990999981760979,3.2760001346468925,16.974001675844193,80,90,24,yes
41.01000130176544,9.210000187158585,19.40000057220459,2.2099999710917473,19.840000569820404,8.329997211694717,100,100,39,yes
36.57999932765961,8.789999783039093,8.420000225305557,6.650000065565109,15.700000524520874,23.86000007390976,80,100,49,no
34.1660013794899,10.922999680042267,14.783999472856522,14.233999997377396,7.2599999606609344,28.63299787044525,110,110,42,yes
76.8419998884201,13.266000598669052,24.353999197483063,18.98999959230423,20.77200025320053,25.776001811027527,150,180,42,yes
64.85999822616577,12.732000052928925,15.13200044631958,3.5759999603033066,10.09200006723404,13.608001470565796,90,120,25,yes
50.0110000371933,5.1739999279379845,10.72500042617321,21.579999178647995,2.106000054627657,40.40400207042694,70,130,29,yes
50.83000034093857,4.0950000658631325,22.502999305725098,9.2170000821352,18.62899959087372,24.726000130176544,100,130,45,yes
42.909998297691345,7.447999864816666,15.96000000834465,0,59.68199849128723,14.000003337860107,150,140,53,yes
64.9870017170906,16.067999824881554,12.8049997985363,0,12.25900024175644,23.880999386310577,70,130,36,no
35.92799931764603,2.9249998927116394,4.023000039160252,22.743000090122223,1.0800000093877316,23.301001489162445,60,90,52,no
50.04800111055374,16.064999625086784,2.838999927043915,12.834999412298203,30.072999894618988,58.14000129699707,100,170,31,yes
36.17599964141846,7.847999930381775,11.519999504089355,0,3.343999981880188,21.112000942230225,70,80,53,yes
44.35200214385986,18.015999794006348,38.11199903488159,10.224000215530396,3.792000114917755,45.503997802734375,50,160,27,no
67.35400021076202,17.969000190496445,2.142000002786517,35.68300113081932,7.207999788224697,39.64399978518486,70,170,33,yes
33.930000960826874,13.155999928712845,16.861000657081604,11.99899971485138,11.777999848127365,42.27599889039993,130,130,49,no
53.332999646663666,11.666000001132488,58.558000326156616,2.812000000849366,26.580999791622162,37.050001472234726,90,190,33,yes
105.57600259780884,39.72000002861023,0,20.832000374794006,25.631999373435974,48.23999762535095,70,240,38,no
38.89999985694885,17.85999983549118,9.040000289678574,21.42000049352646,22.72000014781952,90.0600016117096,100,200,41,no
74.11300122737885,21.046999841928482,0.05199999868636951,0.299000006634742,17.393999993801117,17.09499880671501,60,130,34,yes
61.571999192237854,10.360000133514404,1.8759999424219131,0,18.886000514030457,47.3060017824173,80,140,36,yes
82.569999396801,8.486999720335007,40.18100157380104,17.73300029337406,42.50399976968765,38.524997532367706,230,230,47,no
47.26799815893173,5.680999793112278,4.146999977529049,20.267000198364258,21.033999621868134,31.60300225019455,90,130,25,yes
71.7840027809143,16.763999462127686,17.58000075817108,4.379999935626984,2.8199999034404755,6.671997159719467,60,120,35,yes
20.361000448465347,7.644999921321869,3.4870000183582306,7.458000034093857,12.484999895095825,58.5640013217926,90,110,41,no
45.22000193595886,11.858000457286835,1.5399999916553497,14.056000113487244,41.27200186252594,26.053996682167053,80,140,26,no
43.90399932861328,8.6080002784729,0,0,7.080000042915344,20.408000946044922,60,80,32,yes
49.2000013589859,18.734999746084213,14.714999869465828,24.88500103354454,8.474999852478504,33.98999869823456,70,150,38,yes
32.50800132751465,10.139999985694885,10.46400010585785,32.13600039482117,8.711999952793121,26.039997339248657,70,120,34,no
67.57400095462799,25.87000012397766,34.05999928712845,0,36.2700018286705,96.2259978055954,130,260,48,yes
27.97600030899048,6.032000184059143,12.663999795913696,4.327999949455261,12.14400053024292,16.8559992313385,60,80,24,no
97.55199909210205,27.020000517368317,10.387999564409256,54.992000460624695,4.844000115990639,85.20400285720825,110,280,32,yes
38.85599970817566,10.476000308990479,22.5,7.080000042915344,11.92799985408783,29.16000008583069,120,120,36,yes
49.54000115394592,11.52999997138977,6.449999660253525,18.709999322891235,4.309999942779541,9.459999948740005,120,100,40,yes
51.864001750946045,12.65999972820282,12.443999648094177,9.083999991416931,23.20799946784973,10.739999413490295,80,120,31,yes
36.20800018310547,13.071999549865723,10.224000215530396,21.84000015258789,48.512001037597656,30.14400005340576,150,160,33,yes
64.49800252914429,17.901000306010246,27.999000251293182,13.752999752759933,16.932000368833542,28.916995525360107,130,170,33,no
49.05000030994415,10.090000182390213,9.520000219345093,0.7600000128149986,4.569999873638153,26.010000705718994,70,100,40,yes
67.08799839019775,12.319999933242798,27.82399892807007,4.30400013923645,20.687999725341797,27.776002883911133,90,160,37,yes
53.084997832775116,24.165000021457672,10.71000024676323,0.19500000053085387,24.300000071525574,37.54500299692154,100,150,48,yes
30.299999713897705,10.512000024318695,8.6039999127388,11.412000060081482,23.052000403404236,36.11999988555908,80,120,41,no
28.336000442504883,2.0800000429153442,16.368000507354736,0.8479999750852585,1.7520000040531158,30.615999698638916,100,80,55,yes
143.66600334644318,11.455000527203083,14.470999725162983,13.68800051510334,43.964000940322876,62.75599494576454,170,290,31,yes
58.28199952840805,38.570998311042786,5.980000123381615,37.006999254226685,12.88000039756298,77.28000581264496,100,230,37,yes
45.84799915552139,14.090999215841293,10.670000314712524,1.3200000114738941,0.6709999870508909,37.400000393390656,80,110,37,yes
24.39900130033493,4.779000096023083,5.391000062227249,21.96000024676323,10.088999792933464,23.38199883699417,80,90,24,no
47.47600167989731,22.151999175548553,10.478000119328499,0,17.705999463796616,32.187998592853546,80,130,34,yes
70.67200303077698,93.37999939918518,24.107999205589294,2.7160000801086426,30.01599907875061,59.107999205589294,180,280,40,yes
68.59600067138672,10.318000093102455,23.693999499082565,1.4960000198334455,86.94400310516357,28.951995074748993,220,220,33,no
60.096001625061035,9.647999703884125,21.87600016593933,10.751999616622925,6.539999842643738,11.087999045848846,80,120,47,yes
74.70800191164017,25.858998894691467,20.63399963080883,18.487000092864037,11.931999549269676,38.37999850511551,110,190,43,yes
59.107999205589294,14.812000393867493,12.361999601125717,0,27.88800060749054,25.83000123500824,90,140,26,yes
35.22000074386597,5.976000130176544,6.119999885559082,3.132000043988228,47.56800055503845,21.98399841785431,110,120,36,yes
33.94800066947937,7.032000124454498,18.227999210357666,13.77599984407425,12.696000337600708,34.32000160217285,120,120,35,yes
52.0880001783371,36.17599934339523,6.765999905765057,23.323999643325806,29.81800064444542,21.827999651432037,170,170,35,no
25.432000160217285,12.208000421524048,11.704000234603882,0,1.7440000176429749,28.91199827194214,60,80,37,yes
68.53000283241272,85.95400273799896,0,6.930000111460686,0,58.585991859436035,50,220,34,no
38.39000076055527,14.740000367164612,1.7049999721348286,5.984000079333782,32.80200123786926,16.378996968269348,60,110,26,no
40.98000079393387,18.450000509619713,11.700000241398811,3.915000054985285,52.650001645088196,22.304997593164444,130,150,34,yes
30.927000492811203,15.28800018131733,17.784000784158707,9.789000079035759,19.876999408006668,36.33500099182129,90,130,30,yes
26.489999890327454,9.82000008225441,25.870001316070557,3.1800001859664917,6.560000032186508,28.07999849319458,140,100,37,yes
51.51600122451782,11.040000021457672,0.36000000312924385,14.927999675273895,18.92400026321411,23.231998085975647,70,120,28,yes
49.58399772644043,5.432000160217285,10.024000406265259,0,0,14.960001707077026,90,80,31,yes
36.863999366760254,5.040000081062317,50.36799907684326,22.89599895477295,16.815999746322632,28.01600217819214,190,160,52,no
33.51699858903885,7.3260002583265305,0.3629999980330467,5.807999968528748,17.25900039076805,45.727002024650574,50,110,33,yes
40.42799949645996,10.164000391960144,3.0240000039339066,0,1.2360000237822533,65.14800310134888,80,120,36,yes
61.255998611450195,22.424999922513962,6.617000140249729,8.593000173568726,10.412999987602234,20.696001648902893,70,130,33,yes
37.596001625061035,17.97600030899048,7.452000081539154,12.143999934196472,16.800000071525574,28.031998872756958,90,120,33,yes
51.42500013113022,10.571000277996063,1.1990000121295452,9.658000394701958,1.7379999160766602,35.40899783372879,80,110,40,yes
62.20199942588806,12.698000073432922,2.8700000792741776,18.339999616146088,10.304000228643417,33.586001098155975,80,140,30,no
32.04600006341934,14.86800029873848,13.047999739646912,14.490000158548355,33.61399948596954,31.934000253677368,80,140,33,yes
55.18699824810028,9.272999614477158,8.117999732494354,14.5530004799366,13.81599947810173,9.053002446889877,70,110,25,yes
40.540000796318054,10.520000010728836,24.740000069141388,5.180000141263008,29.899999499320984,89.12000060081482,190,200,41,no
45.21600008010864,17.723999619483948,0,0.7440000213682652,18.312000632286072,38.00400137901306,50,120,33,no
33.79000127315521,6.109999865293503,2.449999935925007,3.359999880194664,15.680000185966492,38.60999941825867,60,100,28,no
53.18399906158447,7.663999795913696,2.176000028848648,22.7839994430542,19.44000005722046,54.75200176239014,110,160,35,yes
25.69000095129013,11.885999888181686,7.237999960780144,4.157999977469444,10.990000367164612,80.03799676895142,150,140,35,yes
25.03599926829338,9.548000171780586,1.903000045567751,8.866000100970268,51.843000650405884,12.803999558091164,90,110,26,no
56.16599678993225,34.20999884605408,45.891999900341034,20.415999740362167,15.224000364542007,48.09200435876846,100,220,37,yes
33.104000091552734,10.679999589920044,7.928000092506409,2.4160000681877136,1.0080000013113022,24.864001274108887,60,80,31,yes
39.36000108718872,8.711999952793121,3.1679999828338623,3.7919998168945312,9.179999828338623,55.78799843788147,110,120,37,yes
34.36799883842468,18.384000062942505,22.35599935054779,5.10000005364418,18.767999410629272,21.024001836776733,80,120,37,yes
41.124000549316406,8.784000277519226,1.5480000525712967,31.9920015335083,0.03600000170990825,36.515997648239136,140,120,41,yes
29.55000102519989,8.980000019073486,2.4700000882148743,17.61000007390976,14.079999923706055,27.309998869895935,100,100,30,no
43.93999993801117,10.03600038588047,9.762999638915062,20.66999927163124,11.02399967610836,34.567002058029175,120,130,34,yes
38.8319993019104,8.551999926567078,12.359999418258667,3.7599998712539673,1.1760000139474869,15.32000184059143,70,80,30,yes
19.811999201774597,7.896000444889069,5.364000052213669,4.403999894857407,73.60799789428711,8.91600251197815,120,120,33,no
38.81700128316879,13.904999345541,5.130000002682209,0,5.21100003272295,26.936998665332794,50,90,28,no
148.48400592803955,41.85999929904938,6.523999869823456,6.748000010848045,11.255999654531479,65.12799680233002,60,280,33,yes
40.21199941635132,7.788000404834747,28.128000497817993,1.356000043451786,14.303999841213226,28.212000131607056,90,120,30,yes
78.15599799156189,18.0000002682209,45.77399969100952,1.2959999777376652,11.627999693155289,25.146001875400543,100,180,48,yes
82.1750009059906,32.52800136804581,1.026000026613474,11.685000322759151,0,62.58599489927292,60,190,29,no
19.464000463485718,10.907999575138092,31.080000400543213,1.8839999288320541,38.18399906158447,18.479999899864197,110,120,32,yes
43.0979984998703,9.592000097036362,9.7679997980594635,4.576000012457371,26.212999522686005,16.753001660108566,70,110,27,no
44.91000026464462,31.03500008583069,1.140000019222498,6.075000017881393,22.32000008225441,44.519998133182526,60,150,24,no
44.77199852466583,6.425999775528908,0,18.45199942588806,20.677999556064606,49.67200219631195,120,140,30,no
46.784000396728516,13.935999870300293,23.968000411987305,5.48799991607666,39.567999839782715,30.25599956512451,160,160,41,yes
45.143998861312866,9.82800006866455,18.396000266075134,2.1479999274015427,7.980000078678131,36.50399923324585,70,120,48,yes
34.119999408721924,15.309999883174896,3.6899998784065247,1.6699999570846558,21.84000015258789,23.37000072002411,60,100,31,no
76.96000099182129,12.624000310897827,18.78399968147278,2.0640000700950623,14.62399959564209,34.944000244140625,100,160,55,no
85.727996826171875,8.496000170707703,14.96000051498413,5.776000022888184,0,45.04000186920166,60,160,30,yes
25.815999507904053,8.288000226020813,1.0239999741315842,14.191999435424805,16.607999801635742,14.072000980377197,90,80,27,yes
42.64200031757355,14.931000620126724,0,0,22.860000729560852,9.566998332738876,40,90,43,no
31.760999858379364,6.039000302553177,11.187000274658203,4.149000160396099,0,36.86399906873703,60,90,35,yes
60.989999771118164,24.46500062942505,10.094999894499779,0.5100000067614019,19.904999434947968,34.03499945998192,70,150,37,yes
22.151999175548553,4.277000240981579,31.00499987602234,27.910999804735184,15.00200018286705,29.653000235557556,190,130,25,yes
44.88800048828125,12.663999795913696,0,7.975999712944031,1.048000007867813,13.423999547958374,40,80,50,no
40.23999869823456,9.430000185966492,0.8999999612569809,13.660000264644623,17.190000414848328,18.58000010251999,70,100,39,no
33.875999450683594,4.526999853551388,5.508000031113625,12.32099935412407,13.130999654531479,20.637001991271973,100,90,44,yes
26.65300041437149,7.084000259637833,4.345000199973583,1.4300000295042992,48.35599899291992,22.13200092315674,110,110,41,yes
73.45800161361694,9.647999703884125,25.667999982833862,22.30199933052063,12.023999691009521,36.89999967813492,130,180,30,yes
46.560001373291016,13.343999683856964,12.65999972820282,12.528000175952911,14.124000370502472,20.783997774124146,70,120,34,yes
69.44500058889389,21.450999304652214,19.22799989581108,0,50.93899875879288,28.937000036239624,110,190,33,no
38.62000107765198,6.499999761581421,27.559998631477356,1.640000008046627,11.389999836683273,14.29000049829483,110,100,39,no
44.13000047206879,10.320000350475311,8.249999955296516,24.480000883340836,37.27500066161156,25.544996559619904,80,150,43,no
32.94399976730347,11.432000398635864,4.336000084877014,6.51199996471405,9.72000002861023,15.055999755859375,60,80,43,no
